model_id,field,python,metafor,absolute_difference,tolerance,pass_check
flatus_EA_sham_SMD_sensitivity,N,110.0,110.0,0.0,0.00111,True
flatus_EA_sham_SMD_sensitivity,effect,-0.29643254795551516,-0.296432547955515,1.6653345369377348e-16,1.2964325479555152e-05,True
flatus_EA_sham_SMD_sensitivity,se,0.1917369440320798,0.19173694403208,1.942890293094024e-16,1.1917369440320798e-05,True
flatus_EA_sham_SMD_sensitivity,ci_low,-0.6722300527641636,-0.672230052764164,4.440892098500626e-16,1.672230052764164e-05,True
flatus_EA_sham_SMD_sensitivity,ci_high,0.07936495685313333,0.0793649568531329,4.3021142204224816e-16,1.0793649568531335e-05,True
flatus_EA_sham_SMD_sensitivity,p,0.12209545816768728,0.122095458167687,2.914335439641036e-16,1.1220954581676873e-05,True
flatus_EA_sham_SMD_sensitivity,tau2,0.0,0.0,0.0,1e-05,True
flatus_EA_sham_SMD_sensitivity,max_effect_input_difference,0,3.33066907387547e-16,3.33066907387547e-16,1e-10,True
flatus_EA_sham_SMD_sensitivity,max_variance_input_difference,0,0.0,0.0,1e-10,True
flatus_EA_usual,k,4.0,4.0,0.0,5e-05,True
flatus_EA_usual,N,725.0,725.0,0.0,0.00726,True
flatus_EA_usual,effect,-2.887636773277873,-2.88763676284237,1.0435503128292112e-08,3.8876367732778735e-05,True
flatus_EA_usual,se,0.7853100305324633,0.785310028453595,2.0788682997263663e-09,1.7853100305324634e-05,True
flatus_EA_usual,ci_low,-5.386843778448147,-5.38684376139676,1.7051386969058058e-08,6.386843778448147e-05,True
flatus_EA_usual,ci_high,-0.3884297681075992,-0.388429764287987,3.8196122376099595e-09,1.3884297681075993e-05,True
flatus_EA_usual,p,0.03482826690228303,0.0348282669884427,8.615966967662203e-11,1.0348282669022832e-05,True
flatus_EA_usual,tau2,1.2482382075675937,1.24823815645803,5.110956369236419e-08,2.248238207567594e-05,True
flatus_EA_usual,I2,55.99043373243645,55.9904327234958,1.0089406501379017e-06,0.0005699043373243646,True
flatus_EA_usual,max_effect_input_difference,0,0.0,0.0,1e-10,True
flatus_EA_usual,max_variance_input_difference,0,0.0,0.0,1e-10,True
flatus_EA_usual_SMD_sensitivity,k,4.0,4.0,0.0,5e-05,True
flatus_EA_usual_SMD_sensitivity,N,725.0,725.0,0.0,0.00726,True
flatus_EA_usual_SMD_sensitivity,effect,-0.48711874385508164,-0.487118743855088,6.38378239159465e-15,1.4871187438550817e-05,True
flatus_EA_usual_SMD_sensitivity,se,0.08099219887602223,0.0809921988760222,2.7755575615628914e-17,1.0809921988760223e-05,True
flatus_EA_usual_SMD_sensitivity,ci_low,-0.7448720679248819,-0.744872067924888,6.106226635438361e-15,1.744872067924882e-05,True
flatus_EA_usual_SMD_sensitivity,ci_high,-0.2293654197852814,-0.229365419785288,6.5780714209040525e-15,1.2293654197852815e-05,True
flatus_EA_usual_SMD_sensitivity,p,0.009210394467887902,0.00921039446788756,3.41740524767431e-16,1.009210394467888e-05,True
flatus_EA_usual_SMD_sensitivity,tau2,0.0,0.0,0.0,1e-05,True
flatus_EA_usual_SMD_sensitivity,I2,0.0,0.0,0.0,1e-05,True
flatus_EA_usual_SMD_sensitivity,max_effect_input_difference,0,2.62012633811537e-14,2.62012633811537e-14,1e-10,True
flatus_EA_usual_SMD_sensitivity,max_variance_input_difference,0,7.63278329429795e-17,7.63278329429795e-17,1e-10,True
flatus_TEAS_sham,k,7.0,7.0,0.0,8e-05,True
flatus_TEAS_sham,N,1420.0,1420.0,0.0,0.01421,True
flatus_TEAS_sham,effect,-4.983317505222142,-4.98331751265779,7.43564854133183e-09,5.9833175052221424e-05,True
flatus_TEAS_sham,se,1.848806258054501,1.84880627709124,1.9036738851951895e-08,2.848806258054501e-05,True
flatus_TEAS_sham,ci_low,-9.507183448526703,-9.50718350254355,5.401684610717439e-08,0.00010507183448526704,True
flatus_TEAS_sham,ci_high,-0.4594515619175814,-0.459451522772025,3.914555640749384e-08,1.4594515619175814e-05,True
flatus_TEAS_sham,p,0.035793264832372884,0.0357932659629073,1.1305344160827957e-09,1.035793264832373e-05,True
flatus_TEAS_sham,tau2,17.670220295959258,17.6702207672493,4.7129004343560155e-07,0.0001867022029595926,True
flatus_TEAS_sham,I2,83.0554103112763,83.055410686634,3.7535770047725237e-07,0.0008405541031127631,True
flatus_TEAS_sham,pi_low,-16.220027183264527,-16.2200273350149,1.5175037404446812e-07,0.00017220027183264527,True
flatus_TEAS_sham,pi_high,6.253392172820242,6.2533923096993,1.3687905742187922e-07,7.253392172820242e-05,True
flatus_TEAS_sham,max_effect_input_difference,0,1.77635683940025e-15,1.77635683940025e-15,1e-10,True
flatus_TEAS_sham,max_variance_input_difference,0,8.88178419700125e-16,8.88178419700125e-16,1e-10,True
flatus_TEAS_sham_SMD_sensitivity,k,7.0,7.0,0.0,8e-05,True
flatus_TEAS_sham_SMD_sensitivity,N,1420.0,1420.0,0.0,0.01421,True
flatus_TEAS_sham_SMD_sensitivity,effect,-0.3691823545638453,-0.369182354590083,2.62376786963614e-11,1.3691823545638455e-05,True
flatus_TEAS_sham_SMD_sensitivity,se,0.11307615483006665,0.11307615487754,4.747334469978881e-11,1.1130761548300668e-05,True
flatus_TEAS_sham_SMD_sensitivity,ci_low,-0.64586973789944,-0.64586973804184,1.4239998069598414e-10,1.64586973789944e-05,True
flatus_TEAS_sham_SMD_sensitivity,ci_high,-0.09249497122825062,-0.0924949711383253,8.992531719265173e-11,1.0924949712282508e-05,True
flatus_TEAS_sham_SMD_sensitivity,p,0.01714329208351164,0.0171432921079481,2.443645980010345e-11,1.0171432920835117e-05,True
flatus_TEAS_sham_SMD_sensitivity,tau2,0.05625562063092673,0.0562556207022033,7.12765749200095e-11,1.0562556206309268e-05,True
flatus_TEAS_sham_SMD_sensitivity,I2,68.8068167917635,68.8068168189574,2.719390579386527e-08,0.000698068167917635,True
flatus_TEAS_sham_SMD_sensitivity,pi_low,-1.0121283486768782,-1.01212834908498,4.08101774596048e-10,2.012128348676878e-05,True
flatus_TEAS_sham_SMD_sensitivity,pi_high,0.2737636395491876,0.273763639904816,3.5562841560476954e-10,1.2737636395491877e-05,True
flatus_TEAS_sham_SMD_sensitivity,max_effect_input_difference,0,1.93178806284777e-14,1.93178806284777e-14,1e-10,True
flatus_TEAS_sham_SMD_sensitivity,max_variance_input_difference,0,1.52655665885959e-16,1.52655665885959e-16,1e-10,True
flatus_TEAS_sham_with_Zheng2025_as_printed,k,8.0,8.0,0.0,9e-05,True
flatus_TEAS_sham_with_Zheng2025_as_printed,N,1505.0,1505.0,0.0,0.01506,True
flatus_TEAS_sham_with_Zheng2025_as_printed,effect,-5.33482085980253,-5.33482085977539,2.7140067970776727e-11,6.33482085980253e-05,True
flatus_TEAS_sham_with_Zheng2025_as_printed,se,1.5887005747145244,1.58870057462137,9.315437310419838e-11,2.5887005747145244e-05,True
flatus_TEAS_sham_with_Zheng2025_as_printed,ci_low,-9.091500767291889,-9.09150076704448,2.474092042348275e-10,0.00010091500767291889,True
flatus_TEAS_sham_with_Zheng2025_as_printed,ci_high,-1.5781409523131722,-1.5781409525063,1.9312773602564448e-10,2.5781409523131724e-05,True
flatus_TEAS_sham_with_Zheng2025_as_printed,p,0.012117788075596226,0.0121177880726167,2.9795263478682443e-12,1.0121177880755962e-05,True
flatus_TEAS_sham_with_Zheng2025_as_printed,tau2,14.967584821429492,14.9675848191916,2.237891649770063e-09,0.00015967584821429494,True
flatus_TEAS_sham_with_Zheng2025_as_printed,I2,87.3541410909064,87.3541410892547,1.6516992218384985e-09,0.0008835414109090641,True
flatus_TEAS_sham_with_Zheng2025_as_printed,pi_low,-15.224366547804596,-15.2243665470611,7.434959314878142e-10,0.00016224366547804597,True
flatus_TEAS_sham_with_Zheng2025_as_printed,pi_high,4.554724828199536,4.55472482751037,6.891660575547576e-10,5.554724828199536e-05,True
flatus_TEAS_sham_with_Zheng2025_as_printed,max_effect_input_difference,0,1.77635683940025e-15,1.77635683940025e-15,1e-10,True
flatus_TEAS_sham_with_Zheng2025_as_printed,max_variance_input_difference,0,8.88178419700125e-16,8.88178419700125e-16,1e-10,True
intraop_remifentanil_EA_sham,k,1.0,1.0,0.0,2e-05,True
intraop_remifentanil_EA_sham,N,70.0,70.0,0.0,0.0007100000000000001,True
intraop_remifentanil_EA_sham,effect,-38.30000000000007,-38.3000000000001,2.842170943040401e-14,0.0003930000000000007,True
intraop_remifentanil_EA_sham,se,138.61693361820656,138.616933618207,4.547473508864641e-13,0.0013961693361820657,True
intraop_remifentanil_EA_sham,ci_low,-309.9841975390644,-309.984197539064,3.979039320256561e-13,0.003109841975390644,True
intraop_remifentanil_EA_sham,ci_high,233.38419753906425,233.384197539064,2.5579538487363607e-13,0.0023438419753906425,True
intraop_remifentanil_EA_sham,p,0.7823168733733266,0.782316873373327,4.440892098500626e-16,1.7823168733733266e-05,True
intraop_remifentanil_EA_sham,tau2,0.0,0.0,0.0,1e-05,True
intraop_remifentanil_EA_sham,max_effect_input_difference,0,0.0,0.0,1e-10,True
intraop_remifentanil_EA_sham,max_variance_input_difference,0,0.0,0.0,1e-10,True
intraop_remifentanil_EA_usual,k,1.0,1.0,0.0,2e-05,True
intraop_remifentanil_EA_usual,N,400.0,400.0,0.0,0.00401,True
intraop_remifentanil_EA_usual,effect,-16.755852842809418,-16.7558528428094,1.7763568394002505e-14,0.0001775585284280942,True
intraop_remifentanil_EA_usual,se,29.334102059253794,29.3341020592538,7.105427357601002e-15,0.000303341020592538,True
intraop_remifentanil_EA_usual,ci_low,-74.24963639776908,-74.2496363977691,1.4210854715202004e-14,0.0007524963639776909,True
intraop_remifentanil_EA_usual,ci_high,40.73793071215025,40.7379307121502,4.973799150320701e-14,0.0004173793071215026,True
intraop_remifentanil_EA_usual,p,0.5678591394765555,0.567859139476556,4.440892098500626e-16,1.5678591394765558e-05,True
intraop_remifentanil_EA_usual,tau2,0.0,0.0,0.0,1e-05,True
intraop_remifentanil_EA_usual,max_effect_input_difference,0,0.0,0.0,1e-10,True
intraop_remifentanil_EA_usual,max_variance_input_difference,0,1.13686837721616e-13,1.13686837721616e-13,1e-10,True
intraop_remifentanil_TEAS_sham,k,4.0,4.0,0.0,5e-05,True
intraop_remifentanil_TEAS_sham,N,828.0,828.0,0.0,0.00829,True
intraop_remifentanil_TEAS_sham,effect,-175.70245667514897,-175.702456675149,2.842170943040401e-14,0.0017670245667514898,True
intraop_remifentanil_TEAS_sham,se,35.87304095286258,35.8730409528626,2.1316282072803006e-14,0.00036873040952862586,True
intraop_remifentanil_TEAS_sham,ci_low,-289.86648331487766,-289.866483314878,3.410605131648481e-13,0.002908664833148777,True
intraop_remifentanil_TEAS_sham,ci_high,-61.538430035420305,-61.5384300354202,1.0658141036401503e-13,0.0006253843003542031,True
intraop_remifentanil_TEAS_sham,p,0.01628643203644522,0.0162864320364452,1.734723475976807e-17,1.0162864320364453e-05,True
intraop_remifentanil_TEAS_sham,tau2,0.0,0.0,0.0,1e-05,True
intraop_remifentanil_TEAS_sham,I2,0.0,0.0,0.0,1e-05,True
intraop_remifentanil_TEAS_sham,max_effect_input_difference,0,2.8421709430404e-14,2.8421709430404e-14,1e-10,True
intraop_remifentanil_TEAS_sham,max_variance_input_difference,0,0.0,0.0,1e-10,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,k,5.0,5.0,0.0,6e-05,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,N,913.0,913.0,0.0,0.00914,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,effect,-135.93335185812427,-135.933352057307,1.991827218716935e-07,0.0013693335185812428,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,se,39.80832541314719,39.8083255623483,1.4920111368610378e-07,0.00040808325413147195,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,ci_low,-246.4589820975777,-246.45898271101,6.134323200512881e-07,0.002474589820975777,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,ci_high,-25.407721618670834,-25.4077214036052,2.1506563285811353e-07,0.0002640772161867084,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,p,0.026910952362805014,0.0269109525555663,1.9276128609968524e-10,1.026910952362805e-05,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,tau2,4288.701433779775,4288.70148266134,4.8881565817282535e-05,0.04289701433779775,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,I2,61.87031306612036,61.8703133350042,2.68883837861722e-07,0.0006287031306612036,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,pi_low,-348.7149351585141,-348.714936458312,1.2997979297324491e-06,0.0034971493515851414,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,pi_high,76.84823144226556,76.8482323436968,9.014312354338472e-07,0.0007784823144226557,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,max_effect_input_difference,0,2.8421709430404e-14,2.8421709430404e-14,1e-10,True
intraop_remifentanil_TEAS_sham_with_Zheng2025_as_printed,max_variance_input_difference,0,0.0,0.0,1e-10,True
intraop_remifentanil_TEAS_usual,k,2.0,2.0,0.0,3.0000000000000004e-05,True
intraop_remifentanil_TEAS_usual,N,175.0,175.0,0.0,0.00176,True
intraop_remifentanil_TEAS_usual,effect,-25.27865396767271,-25.2786539846233,1.695059026474155e-08,0.0002627865396767271,True
intraop_remifentanil_TEAS_usual,se,85.28728390057205,85.2872839012222,6.501466032204917e-10,0.0008628728390057206,True
intraop_remifentanil_TEAS_usual,ci_low,-1108.956344600597,-1108.95634462581,2.5213012122549117e-08,0.011099563446005972,True
intraop_remifentanil_TEAS_usual,ci_high,1058.3990366652517,1058.39903665656,8.691813491168432e-09,0.010593990366652518,True
intraop_remifentanil_TEAS_usual,p,0.8165609270521595,0.816560926937173,1.149865758165447e-10,1.8165609270521597e-05,True
intraop_remifentanil_TEAS_usual,tau2,12093.619302541269,12093.6193780323,7.549103065684903e-05,0.1209461930254127,True
intraop_remifentanil_TEAS_usual,I2,83.00786598897061,83.007866077016,8.8045396751113e-08,0.0008400786598897062,True
intraop_remifentanil_TEAS_usual,max_effect_input_difference,0,0.0,0.0,1e-10,True
intraop_remifentanil_TEAS_usual,max_variance_input_difference,0,0.0,0.0,1e-10,True
intraop_remifentanil_Wu2025_preintervention_diagnostic,k,1.0,1.0,0.0,2e-05,True
intraop_remifentanil_Wu2025_preintervention_diagnostic,N,100.0,100.0,0.0,0.00101,True
intraop_remifentanil_Wu2025_preintervention_diagnostic,effect,-44.39999999999998,-44.4,2.1316282072803006e-14,0.0004539999999999998,True
intraop_remifentanil_Wu2025_preintervention_diagnostic,se,49.104166829302784,49.1041668293028,1.4210854715202004e-14,0.0005010416682930279,True
intraop_remifentanil_Wu2025_preintervention_diagnostic,ci_low,-140.64239847627982,-140.64239847628,1.7053025658242404e-13,0.0014164239847627984,True
intraop_remifentanil_Wu2025_preintervention_diagnostic,ci_high,51.842398476279854,51.8423984762799,4.263256414560601e-14,0.0005284239847627986,True
intraop_remifentanil_Wu2025_preintervention_diagnostic,p,0.36588922682896363,0.365889226828964,3.885780586188048e-16,1.3658892268289638e-05,True
intraop_remifentanil_Wu2025_preintervention_diagnostic,tau2,0.0,0.0,0.0,1e-05,True
intraop_remifentanil_Wu2025_preintervention_diagnostic,max_effect_input_difference,0,0.0,0.0,1e-10,True
intraop_remifentanil_Wu2025_preintervention_diagnostic,max_variance_input_difference,0,0.0,0.0,1e-10,True
nausea24_EA_usual,k,2.0,2.0,0.0,3.0000000000000004e-05,True
nausea24_EA_usual,N,237.0,237.0,0.0,0.00238,True
nausea24_EA_usual,effect,-0.4152211920968613,-0.415221190805697,1.2911642865987005e-09,1.4152211920968613e-05,True
nausea24_EA_usual,se,0.19063604171384457,0.19063604267738,9.635354181192213e-10,1.1906360417138447e-05,True
nausea24_EA_usual,ci_low,-2.83748176820691,-2.83748177915862,1.0951710205375775e-08,3.8374817682069104e-05,True
nausea24_EA_usual,ci_high,2.0070393840131873,2.00703939754723,1.3534042775376065e-08,3.0070393840131875e-05,True
nausea24_EA_usual,p,0.2740085126572962,0.274008514628059,1.970762775194146e-09,1.2740085126572963e-05,True
nausea24_EA_usual,tau2,0.0010378628978618592,0.00103786392490672,1.0270448608327293e-09,1.001037862897862e-05,True
nausea24_EA_usual,I2,0.9171514344465377,0.917152333714153,8.992676152619339e-07,1.9171514344465378e-05,True
nausea24_EA_usual,max_effect_input_difference,0,5.55111512312578e-17,5.55111512312578e-17,1e-10,True
nausea24_EA_usual,max_variance_input_difference,0,0.0,0.0,1e-10,True
nausea24_TEAS_sham,k,3.0,3.0,0.0,4e-05,True
nausea24_TEAS_sham,N,735.0,735.0,0.0,0.00736,True
nausea24_TEAS_sham,effect,-0.4033001266550238,-0.403300126440289,2.1473478550859681e-10,1.4033001266550239e-05,True
nausea24_TEAS_sham,se,0.19608584931103742,0.196085849428208,1.171705787950117e-10,1.1960858493110375e-05,True
nausea24_TEAS_sham,ci_low,-1.2469894414584006,-1.24698944174781,2.89409385345607e-10,2.2469894414584006e-05,True
nausea24_TEAS_sham,ci_high,0.44038918814835304,0.440389188867233,7.188799555635228e-10,1.440389188148353e-05,True
nausea24_TEAS_sham,p,0.17599473376949437,0.175994734068398,2.9890362407414273e-10,1.1759947337694944e-05,True
nausea24_TEAS_sham,tau2,0.030795224647651845,0.0307952248770099,2.293580568524245e-10,1.0307952246476519e-05,True
nausea24_TEAS_sham,I2,35.120396822565276,35.1203969922717,1.6970642491287435e-07,0.0003612039682256528,True
nausea24_TEAS_sham,max_effect_input_difference,0,1.11022302462516e-16,1.11022302462516e-16,1e-10,True
nausea24_TEAS_sham,max_variance_input_difference,0,0.0,0.0,1e-10,True
nausea48_TEAS_sham,k,1.0,1.0,0.0,2e-05,True
nausea48_TEAS_sham,N,277.0,277.0,0.0,0.0027800000000000004,True
nausea48_TEAS_sham,effect,-0.7850178352306892,-0.78501783523069,7.771561172376096e-16,1.7850178352306895e-05,True
nausea48_TEAS_sham,se,0.2146950623071192,0.214695062307119,2.220446049250313e-16,1.2146950623071192e-05,True
nausea48_TEAS_sham,ci_low,-1.2058124250112257,-1.20581242501123,4.440892098500626e-15,2.205812425011226e-05,True
nausea48_TEAS_sham,ci_high,-0.3642232454501527,-0.364223245450153,2.7755575615628914e-16,1.3642232454501529e-05,True
nausea48_TEAS_sham,p,0.00025575049639083556,0.000255750496390835,5.421010862427522e-19,1.000255750496391e-05,True
nausea48_TEAS_sham,tau2,0.0,0.0,0.0,1e-05,True
nausea48_TEAS_sham,max_effect_input_difference,0,0.0,0.0,1e-10,True
nausea48_TEAS_sham,max_variance_input_difference,0,0.0,0.0,1e-10,True
nausea6to24_EA_usual,k,1.0,1.0,0.0,2e-05,True
nausea6to24_EA_usual,N,400.0,400.0,0.0,0.00401,True
nausea6to24_EA_usual,effect,-0.6922804684398198,-0.69228046843982,2.220446049250313e-16,1.69228046843982e-05,True
nausea6to24_EA_usual,se,0.22088812854627557,0.220888128546276,4.440892098500626e-16,1.2208881285462757e-05,True
nausea6to24_EA_usual,ci_low,-1.1252132450029737,-1.12521324500297,3.774758283725532e-15,2.1252132450029737e-05,True
nausea6to24_EA_usual,ci_high,-0.2593476918766659,-0.259347691876666,1.1102230246251565e-16,1.259347691876666e-05,True
nausea6to24_EA_usual,p,0.0017239543789546652,0.00172395437895467,4.7704895589362195e-18,1.0017239543789548e-05,True
nausea6to24_EA_usual,tau2,0.0,0.0,0.0,1e-05,True
nausea6to24_EA_usual,max_effect_input_difference,0,0.0,0.0,1e-10,True
nausea6to24_EA_usual,max_variance_input_difference,0,0.0,0.0,1e-10,True
opioid24_EA_sham_fentanyl_per_kg,k,1.0,1.0,0.0,2e-05,True
opioid24_EA_sham_fentanyl_per_kg,N,22.0,22.0,0.0,0.00023,True
opioid24_EA_sham_fentanyl_per_kg,effect,-3.200000000000001,-3.2,8.881784197001252e-16,4.200000000000001e-05,True
opioid24_EA_sham_fentanyl_per_kg,se,0.8104024535699141,0.810402453569914,1.1102230246251565e-16,1.8104024535699144e-05,True
opioid24_EA_sham_fentanyl_per_kg,ci_low,-4.788359621979926,-4.78835962197993,3.552713678800501e-15,5.788359621979926e-05,True
opioid24_EA_sham_fentanyl_per_kg,ci_high,-1.611640378020076,-1.61164037802008,3.9968028886505635e-15,2.611640378020076e-05,True
opioid24_EA_sham_fentanyl_per_kg,p,7.859140005150225e-05,7.85914000515021e-05,1.4907779871675686e-19,1.0000785914000515e-05,True
opioid24_EA_sham_fentanyl_per_kg,tau2,0.0,0.0,0.0,1e-05,True
opioid24_EA_sham_fentanyl_per_kg,max_effect_input_difference,0,0.0,0.0,1e-10,True
opioid24_EA_sham_fentanyl_per_kg,max_variance_input_difference,0,0.0,0.0,1e-10,True
opioid24_EA_sham_weight_normalized,k,1.0,1.0,0.0,2e-05,True
opioid24_EA_sham_weight_normalized,N,90.0,90.0,0.0,0.0009100000000000001,True
opioid24_EA_sham_weight_normalized,effect,-0.13,-0.13,0.0,1.13e-05,True
