model_id,field,python,metafor,absolute_difference,tolerance,pass_check
opioid24_EA_usual,ci_high,62.726665352326584,62.7266653513049,1.0216822943220905e-09,7.272666535232659e-05,True
opioid24_EA_usual,p,0.43005259802425866,0.43005259792097,1.0328865540643051e-10,1.0430052598024259e-05,True
opioid24_EA_usual,tau2,43.51514653619667,43.5151471192722,5.830755327451698e-07,5.351514653619666e-05,True
opioid24_EA_usual,I2,72.45182707963527,72.4518273470754,2.674401287094952e-07,8.245182707963526e-05,True
opioid24_EA_usual_without_ElRakshy,k,1,1,0.0,1.1000000000000001e-05,True
opioid24_EA_usual_without_ElRakshy,N,64,64,0.0,7.4e-05,True
opioid24_EA_usual_without_ElRakshy,effect,-12.559999999999999,-12.56,1.7763568394002505e-15,2.256e-05,True
opioid24_EA_usual_without_ElRakshy,se,4.389055991896207,4.38905599189621,3.552713678800501e-15,1.4389055991896208e-05,True
opioid24_EA_usual_without_ElRakshy,ci_low,-21.162391670246286,-21.1623916702463,1.4210854715202004e-14,3.116239167024629e-05,True
opioid24_EA_usual_without_ElRakshy,ci_high,-3.9576083297537092,-3.95760832975371,8.881784197001252e-16,1.395760832975371e-05,True
opioid24_EA_usual_without_ElRakshy,p,0.004214244792521315,0.00421424479252133,1.474514954580286e-17,1.0004214244792522e-05,True
opioid24_EA_usual_without_ElRakshy,tau2,0.0,0,0.0,1e-05,True
opioid24_TEAS_sham_expanded_suf0.25,k,4,4,0.0,1.4000000000000001e-05,True
opioid24_TEAS_sham_expanded_suf0.25,N,337,337,0.0,0.00034700000000000003,True
opioid24_TEAS_sham_expanded_suf0.25,effect,-7.356085539645688,-7.35608555381506,1.416937145393149e-08,1.7356085539645687e-05,True
opioid24_TEAS_sham_expanded_suf0.25,se,3.6499538868545107,3.64995389342424,6.569729205097019e-09,1.3649953886854512e-05,True
opioid24_TEAS_sham_expanded_suf0.25,ci_low,-18.971867801321736,-18.9718678363989,3.507716428430285e-08,2.8971867801321733e-05,True
opioid24_TEAS_sham_expanded_suf0.25,ci_high,4.259696722030357,4.25969672876881,6.738452462684563e-09,1.4259696722030357e-05,True
opioid24_TEAS_sham_expanded_suf0.25,p,0.13726600106601877,0.13726600103226,3.375877355438206e-11,1.013726600106602e-05,True
opioid24_TEAS_sham_expanded_suf0.25,tau2,35.69476343296402,35.6947639464466,5.13482582675806e-07,4.5694763432964015e-05,True
opioid24_TEAS_sham_expanded_suf0.25,I2,98.14493181214517,98.144931838336,2.6190832613792736e-08,0.00010814493181214517,True
opioid24_TEAS_sham_expanded_suf0.25_without_Chen2020,k,3,3,0.0,1.3000000000000001e-05,True
opioid24_TEAS_sham_expanded_suf0.25_without_Chen2020,N,257,257,0.0,0.00026700000000000004,True
opioid24_TEAS_sham_expanded_suf0.25_without_Chen2020,effect,-8.409139976491769,-8.4091399082255,6.826626908207345e-08,1.840913997649177e-05,True
opioid24_TEAS_sham_expanded_suf0.25_without_Chen2020,se,5.637437349170424,5.63743732782912,2.1341304723421217e-08,1.5637437349170425e-05,True
